label,value,num_date_review,unknown_var_7,unknown_var_8,unknown_var_9,unknown_var_13,unknown_var_17,social_friend_count,delta_time,delta_date,age,cat_3,cat_6,location_id,cat_8,cat_10,cat_11,com_type,cat_12
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,2.0,78.0,118.3339202,-53.75,0.62,1434.0,0.0,2.586,1739.0,30.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,3100000.0,0.0,15.0,17.0098011,2.5,0.31,2901.0,66.0,0.0,1359.0,29.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,2.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,236.0,143.4154803,14.0,0.62,2898.0,11.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2679100.0,17.0,23.0,56.75899341,-14.75,0.28,1085.0,6.5,4.65,1308.0,34.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0
0,4500000.0,11.0,5.0,53.14132102,-21.0,0.62,353.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,910000.0,0.0,14.0,12.82966135,3.0,0.03,2178.0,35.0,25.499,1830.0,29.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,4000000.0,26.0,2.0,46.66904756,-31.0,0.44,2177.0,132.5,0.119,1012.0,31.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,1456.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4258600.0,56.0,6.0,3.535533906,3.5,0.49,3257.0,11.0,7.04,131.0,35.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,96.0,178.1909089,-30.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,21.0,14.8492424,10.5,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,9.0,4.725815626,3.666666667,0.62,345.0,0.0,0.885,1435.0,32.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0
0,4500000.0,11.0,18.0,5.039427878,2.0625,0.62,2164.0,11.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3306300.0,100.0,15.0,54.94542747,-23.0,0.33,3649.0,11.0,176.865,-1228.0,35.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,7020880.0,255.0,9.0,4.358898944,4.0,0.91,4006.0,475.5,2.028,-1454.0,47.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0
0,4500000.0,11.0,90.0,97.08415593,-4.666666667,0.62,3638.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0
0,5080000.0,0.0,16.0,12.72792206,4.0,0.77,2171.0,41.0,9.459,1807.0,27.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0
0,4500000.0,11.0,21.0,5.027259028,2.24,0.62,2164.0,11.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3486600.0,0.0,27.0,12.02913131,9.8,0.35,2893.0,41.5,0.0,13.0,39.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,364.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,1446.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3750000.0,0.0,65.0,35.85154576,42.33333333,0.39,2161.0,30.0,0.0,1317.0,35.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0
0,4500000.0,11.0,39.0,25.45584412,21.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,4.0,20.25421284,4.0,0.62,1079.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,19.0,6.195640799,4.052631579,0.62,2164.0,6.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,-129.0,20.25421284,-129.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1490000.0,0.0,14.0,12.82966135,3.0,0.12,2178.0,35.0,0.002,1823.0,48.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,4260000.0,14.0,23.0,33.50124376,-6.666666667,0.49,1076.0,0.0,76.28,1406.0,27.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0
0,4000000.0,1.0,13.0,19.63075818,13.0,0.44,1810.0,0.0,0.0,1784.0,28.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0
0,3330575.0,16.0,41.0,19.13765921,12.75,0.33,1436.0,78.0,4.945,1337.0,38.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0
0,4500000.0,11.0,20.0,20.25421284,20.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,0.0,44.0,-14.66666667,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4300000.0,80.0,9.0,15.0443788,9.0,0.52,3261.0,14.0,3.577,-606.0,30.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
0,4500000.0,11.0,37.0,10.81106474,5.571428571,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3477500.0,0.0,2.0,103.9446968,-71.5,0.35,2177.0,132.5,196.749,1809.0,27.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0
0,4500000.0,11.0,0.0,20.25421284,0.0,0.62,2921.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3307000.0,53.0,15.0,17.0098011,2.5,0.33,2167.0,66.0,2.964,197.0,33.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,16.0,7.371114796,10.33333333,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4472600.0,0.0,8.0,3.559026084,3.0,0.6,2164.0,11.0,0.147,1806.0,28.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4900000.0,122.0,121.0,137.1726406,-4.666666667,0.76,2174.0,46.0,0.686,-1821.0,43.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,348.0,4.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0
1,3963400.0,146.0,95.0,149.9066376,-11.0,0.43,2173.0,5.0,328.053,-1449.0,39.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,1300000.0,24.0,13.0,9.192388155,6.5,0.08,2547.0,5.0,35.727,1095.0,32.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,4500000.0,11.0,16.0,30.67427221,-3.195121951,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,1089.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,5453400.0,169.0,30.0,47.37615434,-3.5,0.83,1801.0,4.0,0.001,-1534.0,46.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,40.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,11.0,33.71889139,-8.818181818,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1043000.0,0.0,28.0,11.61536339,15.75,0.05,1799.0,5.0,0.0,1845.0,29.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,3477500.0,0.0,0.0,98.21574891,-69.66666667,0.35,1808.0,1008.0,11.236,1781.0,28.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0
0,3969700.0,0.0,1.0,0.707106781,0.5,0.43,2177.0,38.0,10.063,1813.0,39.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0
0,3474000.0,41.0,23.0,25.54081701,-1.666666667,0.35,2167.0,66.0,16.503,583.0,31.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4000000.0,1.0,7.0,17.0098011,7.0,0.44,2167.0,66.0,19.484,1787.0,33.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4500000.0,11.0,13.0,20.25421284,13.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,596000.0,24.0,126.0,72.16878365,42.66666667,0.0,1446.0,16.5,0.919,1119.0,34.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0
1,6678000.0,41.0,16.0,20.25421284,2.0,0.9,3990.0,11.0,55.003,576.0,38.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3652000.0,23.0,0.0,0.0,0.0,0.38,2901.0,66.0,0.136,1100.0,38.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4472600.0,6.0,0.0,0.0,0.0,0.6,1804.0,1.0,0.038,1633.0,28.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,3621.0,3.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3885000.0,1.0,16.0,20.25421284,2.0,0.41,2164.0,0.0,0.0,1435.0,28.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,460000.0,0.0,16.0,17.036131365,2.6333333335,0.0,1799.0,0.0,0.0,1479.0,27.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,4500000.0,11.0,0.0,0.0,0.0,0.62,722.0,4891.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0
1,4500000.0,11.0,0.0,20.25421284,0.0,0.62,707.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,-149.0,20.25421284,-149.0,0.62,2164.0,41.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0
1,4650000.0,3.0,59.0,15.0443788,59.0,0.69,1809.5,137.0,0.147,1714.0,26.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
1,4168964.0,130.0,18.0,29.82076085,1.8257575755,0.48,4003.0,6.5,6.728,-1180.0,40.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0
1,1150000.0,0.0,12.5,15.82192572,1.0,0.08,2160.0,31.0,0.0,1096.5,27.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0
1,4500000.0,11.0,4.0,1.5,2.25,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1490000.0,0.0,16.0,17.036131365,2.6333333335,0.12,1799.0,5.0,0.001,1853.0,29.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
1,1490000.0,24.0,40.0,17.036131365,40.0,0.12,1799.0,5.0,0.0,1079.0,39.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,3.0,20.25421284,3.0,0.62,2914.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,5235000.0,61.0,3.0,20.25421284,3.0,0.81,2536.0,11.0,5.701,-19.0,31.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4744000.0,0.0,19.0,4.949747468,15.5,0.71,3648.0,11.0,0.249,1810.0,39.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1390000.0,12.0,7.0,4.242640687,4.0,0.08,1431.0,0.0,2.762,1458.0,25.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0
0,1210000.0,0.0,30.0,75.61470316,-18.25,0.08,3262.0,0.0,0.0,1188.0,26.0,1.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0
1,3770000.0,5.0,5.0,18.80159568,5.0,0.39,2893.0,41.5,0.014,1628.0,24.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
0,1490000.0,24.0,17.0,2.828427125,15.0,0.12,2164.0,11.0,0.018,1072.0,55.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0
0,5000000.0,46.0,15.0,17.0098011,2.5,0.77,1799.0,66.0,1.026,429.0,27.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4530000.0,55.0,24.0,12.72792206,15.0,0.62,1810.0,0.0,0.001,172.0,29.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0
0,4260000.0,4.0,14.0,18.3757086,1.1666666664999998,0.49,1810.0,75.0,2.985,1516.0,25.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,98.0,53.92587505,36.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,973000.0,0.0,9.0,3.511884584,5.333333333,0.03,4013.0,5.0,30.644,1817.0,43.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,745000.0,0.0,95.0,41.84136709,20.2,0.0,1799.0,5.0,0.174,1833.0,39.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,894000.0,24.0,22.0,15.55634919,11.0,0.01,2164.0,11.0,0.072,1086.0,42.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
1,4280000.0,90.0,16.0,20.25421284,2.0,0.49,2180.0,127.0,0.057,-909.0,27.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,33.0,46.38426457,-8.5,0.62,339.0,80.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,4.0,2.309401077,1.333333333,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,790.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2200000.0,0.0,27.0,10.55777754,10.33333333,0.28,2905.0,32.0,0.0,1476.0,31.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0
0,3069400.0,60.0,17.0,20.2063940265,17.0,0.3,4007.0,0.0,5.719,6.0,30.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,4.0
0,4500000.0,11.0,5.0,2.886751346,1.666666667,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1150000.0,0.0,3.0,1.5,1.25,0.08,716.5,0.0,0.0,1610.0,25.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0
1,4100000.0,6.0,11.0,17.0098011,11.0,0.48,706.0,66.0,0.43,1642.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,2662300.0,20.0,18.0,29.82076085,1.8257575755,0.28,2531.5,6.5,0.665,1221.0,25.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0
0,4500000.0,11.0,82.0,52.32590181,45.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,0.0,9.899494937,-7.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,8243000.0,308.0,18.0,17.0098011,18.0,0.94,2167.0,2119.0,8.851,-1456.0,52.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4000000.0,23.0,20.0,3.833181803,3.6666666665,0.44,1823.0,7.0,21.044,1113.0,30.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0
0,4500000.0,11.0,4.0,2.828427125,2.0,0.62,2164.0,723.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,1490000.0,12.0,18.0,7.659416862,7.666666667,0.12,3274.0,35.0,0.142,1460.0,44.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,4100000.0,21.0,48.0,21.73323108,23.33333333,0.48,2541.0,41.5,61.682,1189.0,27.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
0,2636400.0,15.0,18.0,29.82076085,1.8257575755,0.28,2531.5,6.5,25.824,1359.0,36.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0
0,4500000.0,11.0,36.0,36.88218856,-1.8125,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2771400.0,35.0,25.0,4.242640687,22.0,0.29,2916.0,1.0,2.816,743.0,25.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0
1,3745000.0,7.0,16.0,20.25421284,2.0,0.39,1443.0,11.0,0.0,1603.0,28.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3800000.0,11.0,53.0,20.72840241,26.5,0.41,2164.0,0.0,0.0,1435.0,31.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,68.0,88.22131262,-13.0,0.62,1451.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,5420000.0,19.0,35.0,19.62990915,12.33333333,0.83,1796.0,11.0,0.0,1249.0,39.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,3.0,20.25421284,3.0,0.62,2164.0,809.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0
0,4500000.0,11.0,233.0,161.2203461,119.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4000000.0,114.0,15.0,17.0098011,2.5,0.44,2167.0,66.0,23.736,-1483.0,44.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,-246.0,20.25421284,-246.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,780000.0,8.0,3.0,2.121320344,1.5,0.0,339.0,0.0,0.0,1619.0,27.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0
0,695000.0,0.0,-68.0,17.036131365,-68.0,0.0,1799.0,5.0,0.001,1822.0,27.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
1,4500000.0,11.0,0.0,36.76955262,-26.0,0.62,709.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4143000.0,0.0,73.0,11.13246718,73.0,0.48,1991.5,81.5,0.653,1804.0,29.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0
0,3751600.0,0.0,1.0,33.9411255,-23.0,0.39,1075.0,20.0,7.058,1801.0,32.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0
0,4500000.0,11.0,0.0,0.0,0.0,0.62,701.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4407600.0,116.0,18.0,29.82076085,1.8257575755,0.6,2531.5,6.5,0.982,-1701.0,55.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0
1,4500000.0,11.0,3.0,27.57716447,-16.5,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,3280.0,1180.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,41.0,19.37352145,12.0,0.62,2164.0,521.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2771400.0,23.0,11.5,12.81957874,1.9666666665,0.29,1090.0,48.0,0.973,1129.0,38.0,1.0,0.0,2.0,0.0,4.0,2.0,3.0,2.0
0,726000.0,6.0,20.0,14.00451662,2.0,0.0,3622.0,68.0,0.0,1636.0,35.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,973000.0,24.0,48.0,20.88061302,24.0,0.03,1799.0,0.0,0.624,1090.0,29.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,4500000.0,11.0,17.0,6.27959659,4.1,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,6.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,10.0,5.131601439,4.333333333,0.62,2894.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,1390000.0,20.0,6.0,4.242640687,3.0,0.08,3624.0,0.0,0.004,1220.0,39.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,341.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4012500.0,21.0,16.0,20.25421284,2.0,0.44,1809.0,11.0,74.912,1164.0,39.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,0.0,20.25421284,0.0,0.62,1803.0,272.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,26.0,13.0128142,13.33333333,0.62,2164.0,391.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,894000.0,12.0,17.0,6.01040764,2.125,0.01,2906.0,35.0,0.007,1481.0,36.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,4500000.0,11.0,2.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3306300.0,18.0,15.0,17.0098011,2.5,0.33,2167.0,66.0,0.001,1281.0,29.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,0.0,41.01219331,-29.0,0.62,2164.0,117.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,55.0,20.25421284,55.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,1085.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1490000.0,48.0,3.0,1.303840481,0.8,0.12,1799.0,5.0,1.934,341.0,33.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,894000.0,13.0,2.0,36.06244584,-23.5,0.01,2549.0,35.0,3.022,1424.0,37.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
1,5365440.0,62.0,45.0,91.19393255,-27.66666667,0.82,2168.0,19.0,0.15,-60.0,29.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,18.0,8.544003745,9.0,0.62,1825.0,2424.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,6.0,4.242640687,3.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4084000.0,19.0,0.0,0.0,0.0,0.44,2167.0,66.0,0.004,1239.0,30.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4473000.0,51.0,18.0,23.045600955,1.7083333335000002,0.6,1440.0,51.0,0.994,281.0,27.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,3932250.0,10.0,52.0,23.045600955,52.0,0.43,1823.0,5.0,28.331,1396.5,30.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,4.0,2.0,1.0,0.62,-20.0,48.0,0.885,1435.0,32.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0
1,4737000.0,3.0,7.0,17.306234359999998,7.0,0.71,1799.0,32.0,0.056,1702.0,28.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,4001.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,48.0,20.25421284,48.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,43.0,18.67351065,12.8,0.62,-10.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,25.0,6.238453386,2.277777778,0.62,4016.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,7.0,20.25421284,7.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4473000.0,0.0,2.0,0.957427108,0.75,0.6,2543.0,11.0,14.524,1802.0,28.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
